Cust_Id,Calendar_Dt,Amt_LE
96426320,2019-11-02,0.10
97510640,2019-11-04,91.54
94837237,2019-11-06,35.56
161144101,2019-11-06,1.60
163373490,2019-11-06,261.11
140684852,2019-11-07,0.33
43000266,2019-11-06,0.01
187713609,2019-11-08,150.02
115447081,2019-11-06,116.22
154362885,2019-11-05,39.73
115194486,2019-11-06,30.55
161386765,2019-11-06,0.00
111720638,2019-11-04,126.50
3648871,2019-11-07,9.55
28469954,2019-11-06,657.60
176565991,2019-11-06,73.73
2179000,2019-11-06,37.15
51225375,2019-11-06,112.38
154853271,2019-11-08,0.02
29134261,2019-11-06,38.79
182472269,2019-11-01,1181.10
172824805,2019-11-01,202.40
145717195,2019-11-06,0.06
175848052,2019-11-02,0.00
187803211,2019-11-03,1141.22
187441030,2019-11-04,1.64
183697783,2019-11-03,0.01
149477589,2019-11-02,19.38
149042650,2019-11-06,186.38
109241489,2019-11-06,57.49
102317161,2019-11-01,34.84
120087429,2019-11-06,149.22
136207926,2019-11-06,0.05
178583304,2019-11-04,0.00
24978019,2019-11-08,0.32
139005229,2019-11-04,0.11
100913953,2019-11-06,191.84
155914793,2019-11-04,212.14
114372324,2019-11-08,182.82
178184499,2019-11-07,48.84
186240678,2019-11-06,80.86
134172036,2019-11-02,56.05
20962908,2019-11-01,966.31
152104214,2019-11-06,55.46
187303262,2019-11-05,0.01
166198956,2019-11-06,0.00
179179604,2019-11-01,1.29
66667983,2019-11-04,46.50
159237781,2019-11-02,0.07
64607276,2019-11-02,0.04
159826762,2019-11-08,0.03
166639136,2019-11-06,0.00
132056475,2019-11-06,153.47
177532487,2019-11-07,25.96
182454058,2019-11-02,160.08
127991137,2019-11-05,26.41
150369817,2019-11-03,343.42
141553895,2019-11-04,188.66
180288211,2019-11-05,0.00
123027375,2019-11-03,117.33
16686903,2019-11-08,27.21
89888014,2019-11-06,186.73
146229624,2019-11-06,321.24
183403161,2019-11-01,171.89
186058048,2019-11-01,83.51
188128789,2019-11-06,382.39
151317063,2019-11-04,0.39
154187086,2019-11-05,1.57
148758550,2019-11-06,0.00
180886818,2019-11-06,2.55
132638930,2019-11-06,277.50
15154367,2019-11-06,0.00
179070691,2019-11-02,1.60
53921841,2019-11-05,0.01
7272212,2019-11-06,29.12
171151973,2019-11-04,0.05
2728318,2019-11-06,4.16
6585881,2019-11-06,0.59
186874317,2019-11-01,0.00
98609726,2019-11-04,443.66
97253948,2019-11-07,3.85
100431704,2019-11-06,111.95
7371276,2019-11-08,9.30
74234859,2019-11-07,12.75
59601382,2019-11-03,260.53
160737180,2019-11-06,1414.26
141633017,2019-11-06,176.29
18099228,2019-11-01,12.21
51162731,2019-11-06,4.03
160343820,2019-11-02,65.64
32418505,2019-11-03,0.20
125461456,2019-11-01,80.78
147243062,2019-11-02,120.12
143364190,2019-11-06,37.54
5793430,2019-11-05,178.37
178057640,2019-11-04,0.01
186892078,2019-11-05,154.59
150594844,2019-11-06,0.00
8690430,2019-11-04,22.11
184629655,2019-11-07,571.48
166601839,2019-11-07,94.06
183602187,2019-11-06,0.00
187132031,2019-11-04,0.20
27315200,2019-11-07,44.85
136964201,2019-11-03,1.56
179494008,2019-11-07,57.06
157831553,2019-11-06,116.68
161033516,2019-11-06,88.32
171362867,2019-11-06,176.07
63156451,2019-11-04,0.27
134353749,2019-11-06,27.78
178740383,2019-11-06,151.19
31368586,2019-11-06,127.75
182897014,2019-11-08,0.64
152942669,2019-11-06,129.32
171996586,2019-11-01,0.57
93779263,2019-11-01,0.64
176125342,2019-11-06,145.36
84896638,2019-11-05,0.10
95447222,2019-11-06,151.38
181156644,2019-11-06,109.05
187031173,2019-11-06,448.57
186602453,2019-11-07,593.98
182171775,2019-11-06,51.67
64931447,2019-11-06,6.95
184107724,2019-11-06,155.97
124376057,2019-11-06,87.07
66182533,2019-11-03,0.08
130269489,2019-11-01,0.05
180282705,2019-11-06,0.20
31092581,2019-11-04,103.59
71559723,2019-11-02,0.32
185421250,2019-11-01,58.43
99913403,2019-11-06,8.01
54667228,2019-11-07,0.62
182568704,2019-11-05,0.00
86731302,2019-11-06,22.41
122122217,2019-11-07,2.26
82173460,2019-11-06,2034.79
112090813,2019-11-02,68.53
161290067,2019-11-02,0.00
61187651,2019-11-07,0.32
60121376,2019-11-08,67.38
152147139,2019-11-05,2.20
179918507,2019-11-07,21.65
187583305,2019-11-05,0.01
169734039,2019-11-08,0.03
177944628,2019-11-02,0.64
135381747,2019-11-06,88.87
78637641,2019-11-01,0.01
141526468,2019-11-04,0.00
153571679,2019-11-01,221.19
173117124,2019-11-06,0.33
187243453,2019-11-07,31.73
138937550,2019-11-06,0.19
186812468,2019-11-04,32.09
51785440,2019-11-06,175.26
140060532,2019-11-07,10.51
186952478,2019-11-06,697.75
186715137,2019-11-07,0.96
152418025,2019-11-07,0.96
69562373,2019-11-08,15.52
175731818,2019-11-08,50.71
165892302,2019-11-07,0.40
31220765,2019-11-07,48.88
143126664,2019-11-05,99.57
175286784,2019-11-06,0.39
180133927,2019-11-07,5.61
102922885,2019-11-08,43.76
178338457,2019-11-06,2.87
176391069,2019-11-07,180.97
19810232,2019-11-05,0.05
16214482,2019-11-01,3.16
156585912,2019-11-03,109.25
178447717,2019-11-07,0.34
181882535,2019-11-05,77.74
174888734,2019-11-07,247.78
133757243,2019-11-01,165.17
100510193,2019-11-08,147.05
32874612,2019-11-07,114.23
96426320,2019-11-04,0.10
97510640,2019-11-07,0.76
94837237,2019-11-07,10.89
161144101,2019-11-07,1.92
163373490,2019-11-07,395.76
140684852,2019-11-08,0.65
148506748,2019-11-05,0.47
34406229,2019-11-01,396.62
115447081,2019-11-07,105.47
154362885,2019-11-06,48.15
115194486,2019-11-07,38.65
161386765,2019-11-07,0.02
111720638,2019-11-05,131.34
3648871,2019-11-08,2.45
28469954,2019-11-07,574.61
176565991,2019-11-07,200.25
2179000,2019-11-07,6.41
152078377,2019-11-02,0.10
183190311,2019-11-01,268.76
29134261,2019-11-07,0.04
182472269,2019-11-02,141.04
172824805,2019-11-02,189.79
145717195,2019-11-07,198.61
175848052,2019-11-03,0.00
187803211,2019-11-04,81.02
187441030,2019-11-06,4.52
183697783,2019-11-04,0.01
149477589,2019-11-03,38.81
149042650,2019-11-07,135.92
109241489,2019-11-07,0.39
102317161,2019-11-02,17.65
120087429,2019-11-07,192.21
136207926,2019-11-07,0.05
178583304,2019-11-05,252.14
81515942,2019-11-01,251.96
139005229,2019-11-06,0.03
100913953,2019-11-07,116.76
155914793,2019-11-05,1432.88
169814833,2019-11-01,6.54
178184499,2019-11-08,94.05
186240678,2019-11-07,123.14
134172036,2019-11-03,91.26
20962908,2019-11-02,974.06
152104214,2019-11-07,20.79
187303262,2019-11-06,5.16
166198956,2019-11-07,0.00
179179604,2019-11-02,16.67
66667983,2019-11-05,4.42
155098238,2019-11-05,1.67
119596921,2019-11-02,4.10
150958451,2019-11-01,0.00
166639136,2019-11-07,0.01
132056475,2019-11-07,82.42
177532487,2019-11-08,4.81
182454058,2019-11-03,16.42
127991137,2019-11-06,4.02
150369817,2019-11-04,434.57
141553895,2019-11-05,308.48
180288211,2019-11-06,0.00
123027375,2019-11-04,83.31
139143935,2019-11-01,269.32
89888014,2019-11-07,45.74
146229624,2019-11-07,495.89
183403161,2019-11-02,66.47
186058048,2019-11-02,58.63
188128789,2019-11-07,1357.82
151317063,2019-11-05,1.10
154187086,2019-11-06,13.12
148758550,2019-11-07,0.00
180886818,2019-11-07,16.12
132638930,2019-11-07,178.84
15154367,2019-11-07,0.00
179070691,2019-11-03,1.30
53921841,2019-11-06,0.01
7272212,2019-11-07,32.05
171151973,2019-11-05,8.67
2728318,2019-11-07,2.88
6585881,2019-11-07,189.33
186874317,2019-11-04,0.00
98609726,2019-11-05,52.36
38901999,2019-11-01,74.28
100431704,2019-11-07,184.44
116225094,2019-11-01,0.01
113922600,2019-11-06,0.00
59601382,2019-11-05,4.48
160737180,2019-11-07,1485.74
141633017,2019-11-07,0.00
18099228,2019-11-02,12.30
137872438,2019-11-04,35.46
160343820,2019-11-03,60.09
32418505,2019-11-04,333.19
125461456,2019-11-05,45.47
147243062,2019-11-03,81.20
143364190,2019-11-07,173.18
5793430,2019-11-06,132.36
178057640,2019-11-05,0.00
186892078,2019-11-06,117.22
150594844,2019-11-07,0.00
8690430,2019-11-05,33.32
184629655,2019-11-08,359.04
166601839,2019-11-08,2.65
183602187,2019-11-07,0.64
187132031,2019-11-05,0.00
27315200,2019-11-08,4.99
136964201,2019-11-06,31.36
179494008,2019-11-08,98.03
67085344,2019-11-05,5.45
161033516,2019-11-07,686.03
171362867,2019-11-07,59.47
63156451,2019-11-05,0.16
134353749,2019-11-07,12.02
29562880,2019-11-04,0.00
31368586,2019-11-07,58.30
164371573,2019-11-01,77.22
152942669,2019-11-07,97.70
171996586,2019-11-02,0.10
93779263,2019-11-02,17.34
176125342,2019-11-07,287.85
84896638,2019-11-06,0.18
95447222,2019-11-07,416.03
181156644,2019-11-07,113.01
187031173,2019-11-07,378.14
186602453,2019-11-08,21.00
182171775,2019-11-07,45.18
64931447,2019-11-07,7.14
184107724,2019-11-07,162.75
124376057,2019-11-07,93.08
66182533,2019-11-07,8.92
130269489,2019-11-03,0.01
180282705,2019-11-08,0.40
31092581,2019-11-05,47.83
71559723,2019-11-05,60.53
185421250,2019-11-02,143.49
99913403,2019-11-07,27.04
54667228,2019-11-08,0.42
182568704,2019-11-06,0.00
86731302,2019-11-07,24.97
122122217,2019-11-08,8.98
82173460,2019-11-07,336.18
112090813,2019-11-03,63.15
161290067,2019-11-05,0.00
61187651,2019-11-08,0.96
121634584,2019-11-01,0.55
152147139,2019-11-06,0.54
179918507,2019-11-08,36.93
187583305,2019-11-06,1508.20
6138540,2019-11-02,1.28
177944628,2019-11-03,39.08
135381747,2019-11-07,109.70
78637641,2019-11-02,0.00
141526468,2019-11-05,0.00
153571679,2019-11-02,129.28
173117124,2019-11-07,4.49
187243453,2019-11-08,28.27
138937550,2019-11-07,82.44
186812468,2019-11-05,88.17
51785440,2019-11-07,143.74
114404664,2019-11-01,28.46
186952478,2019-11-07,372.25
186715137,2019-11-08,0.32
152418025,2019-11-08,0.64
151708181,2019-11-01,297.94
160985594,2019-11-01,3.79
165892302,2019-11-08,0.49
31220765,2019-11-08,102.28
143126664,2019-11-06,676.22
175286784,2019-11-07,3.03
180133927,2019-11-08,42.68
178468599,2019-11-02,0.64
178338457,2019-11-07,0.99
176391069,2019-11-08,0.12
19810232,2019-11-06,0.07
16214482,2019-11-02,2.81
156585912,2019-11-04,204.31
171683814,2019-11-05,0.00
181882535,2019-11-06,142.64
174888734,2019-11-08,99.25
133757243,2019-11-02,6.73
182152912,2019-11-01,142.54
32874612,2019-11-08,196.54
96426320,2019-11-07,0.20
181398246,2019-11-01,45.92
94837237,2019-11-08,8.33
147138961,2019-11-01,179.46
163373490,2019-11-08,232.51
170909145,2019-11-02,30.14
109969662,2019-11-01,0.32
34406229,2019-11-02,222.82
146181988,2019-11-01,0.00
154362885,2019-11-07,32.32
115194486,2019-11-08,22.46
161386765,2019-11-08,0.01
111720638,2019-11-06,19.45
104862851,2019-11-01,39.05
28469954,2019-11-08,420.17
176565991,2019-11-08,473.14
187746807,2019-11-01,0.96
152078377,2019-11-06,0.02
183190311,2019-11-02,407.34
29134261,2019-11-08,0.01
182472269,2019-11-03,75.77
172824805,2019-11-03,190.79
145717195,2019-11-08,65.72
175848052,2019-11-04,0.00
187803211,2019-11-05,215.45
187441030,2019-11-07,32.02
183697783,2019-11-05,0.01
149477589,2019-11-04,37.01
149042650,2019-11-08,139.76
109241489,2019-11-08,0.10
102317161,2019-11-03,64.40
120087429,2019-11-08,517.77
136207926,2019-11-08,0.07
178583304,2019-11-06,182.53
81515942,2019-11-02,17.31
2208179,2019-11-02,0.00
100913953,2019-11-08,6.28
155914793,2019-11-06,48.26
169814833,2019-11-02,0.01
185714547,2019-11-01,0.00
186240678,2019-11-08,32.71
134172036,2019-11-04,56.26
20962908,2019-11-03,788.30
182839998,2019-11-07,1154.69
187303262,2019-11-08,0.77
166198956,2019-11-08,0.00
179179604,2019-11-03,16.01
66667983,2019-11-06,1.49
155098238,2019-11-08,4.77
119596921,2019-11-03,3.22
150958451,2019-11-02,0.00
166639136,2019-11-08,0.01
132056475,2019-11-08,284.72
179258705,2019-11-01,0.01
182454058,2019-11-04,28.89
127991137,2019-11-07,12.18
150369817,2019-11-05,85.13
141553895,2019-11-06,44.59
96367529,2019-11-02,0.03
123027375,2019-11-05,71.39
139143935,2019-11-02,24.82
89888014,2019-11-08,123.33
146229624,2019-11-08,424.53
183403161,2019-11-03,118.55
186058048,2019-11-03,34.14
188128789,2019-11-08,94.38
151317063,2019-11-06,0.00
154187086,2019-11-07,30.95
148758550,2019-11-08,0.00
180886818,2019-11-08,0.20
132638930,2019-11-08,148.01
15154367,2019-11-08,0.00
179070691,2019-11-04,8.68
53921841,2019-11-07,0.01
7272212,2019-11-08,12.16
171151973,2019-11-06,2.19
2728318,2019-11-08,3.84
6585881,2019-11-08,0.10
186874317,2019-11-07,0.00
98609726,2019-11-06,94.19
38901999,2019-11-02,0.32
100431704,2019-11-08,91.74
116225094,2019-11-04,0.21
187514236,2019-11-07,0.14
59601382,2019-11-06,21.46
160737180,2019-11-08,651.28
141633017,2019-11-08,0.37
18099228,2019-11-03,73.49
126129355,2019-11-02,2.29
160343820,2019-11-04,118.58
32418505,2019-11-05,1.16
125461456,2019-11-07,15.16
147243062,2019-11-04,132.16
143364190,2019-11-08,122.69
5793430,2019-11-07,218.46
178057640,2019-11-06,0.00
186892078,2019-11-07,203.48
150594844,2019-11-08,0.00
8690430,2019-11-06,0.32
178633529,2019-11-03,0.19
155290290,2019-11-01,3.87
183602187,2019-11-08,6.00
187132031,2019-11-06,0.39
154012124,2019-11-01,0.57
136964201,2019-11-07,48.33
62310227,2019-11-01,60.94
67085344,2019-11-06,1.92
161033516,2019-11-08,221.68
171362867,2019-11-08,180.93
63156451,2019-11-06,0.50
169175648,2019-11-01,295.21
29562880,2019-11-05,0.00
31368586,2019-11-08,88.37
164371573,2019-11-02,108.62
152942669,2019-11-08,81.76
171996586,2019-11-03,0.19
93779263,2019-11-03,54.03
176125342,2019-11-08,248.53
84896638,2019-11-07,6.15
95447222,2019-11-08,301.18
181156644,2019-11-08,90.03
187031173,2019-11-08,2.25
175224731,2019-11-03,464.56
182171775,2019-11-08,11.75
64931447,2019-11-08,4.99
164887346,2019-11-02,9.29
124376057,2019-11-08,104.03
163680491,2019-11-01,206.20
124033084,2019-11-01,2.30
167774741,2019-11-01,0.00
31092581,2019-11-06,124.96
71559723,2019-11-06,39.42
185421250,2019-11-03,189.52
99913403,2019-11-08,31.47
38984545,2019-11-01,0.96
124903433,2019-11-01,0.01
188095530,2019-11-01,0.64
10205020,2019-11-01,0.00
82173460,2019-11-08,272.65
112090813,2019-11-04,54.20
161290067,2019-11-07,0.00
176802293,2019-11-01,439.28
121634584,2019-11-02,137.57
152147139,2019-11-07,0.51
104533378,2019-11-01,3751.58
187583305,2019-11-07,0.32
6138540,2019-11-03,44.19
177944628,2019-11-04,74.63
135381747,2019-11-08,2.06
78637641,2019-11-03,0.00
141526468,2019-11-06,0.00
153571679,2019-11-03,203.30
173117124,2019-11-08,1.61
27694061,2019-11-01,0.00
138937550,2019-11-08,0.30
186812468,2019-11-06,20.88
51785440,2019-11-08,265.68
114404664,2019-11-02,269.53
186952478,2019-11-08,43.57
100747900,2019-11-01,58.22
170619478,2019-11-08,0.02
151708181,2019-11-02,359.33
160985594,2019-11-02,880.71
171969241,2019-11-01,49.41
69263835,2019-11-01,0.64
143126664,2019-11-07,471.15
175286784,2019-11-08,1.96
108235473,2019-11-01,42.31
178468599,2019-11-04,0.32
178338457,2019-11-08,0.39
168087656,2019-11-01,17.94
19810232,2019-11-07,0.04
16214482,2019-11-03,3.30
156585912,2019-11-05,66.95
171683814,2019-11-06,0.00
181882535,2019-11-07,30.82
59490816,2019-11-01,51.05
133757243,2019-11-04,7.37
182152912,2019-11-02,480.65
35370380,2019-11-02,29.21
121686521,2019-11-02,16.33
181398246,2019-11-02,22.09
150756489,2019-11-01,101.16
147138961,2019-11-02,67.61
140769274,2019-11-01,0.09
170909145,2019-11-03,16.77
109969662,2019-11-02,59.93
34406229,2019-11-03,892.35
142404443,2019-11-05,3.71
154362885,2019-11-08,22.83
114824433,2019-11-01,0.10
177065185,2019-11-01,152.16
111720638,2019-11-07,182.66
104862851,2019-11-02,29.40
182231441,2019-11-01,1.95
178114738,2019-11-01,31.45
187746807,2019-11-03,0.96
152078377,2019-11-07,0.02
183190311,2019-11-03,160.78
187701964,2019-11-07,5.97
182472269,2019-11-04,1488.83
172824805,2019-11-04,0.05
145473307,2019-11-01,581.48
175848052,2019-11-06,0.00
187803211,2019-11-06,2954.68
187441030,2019-11-08,83.17
183697783,2019-11-06,0.01
149477589,2019-11-05,0.14
103596328,2019-11-02,0.00
172640074,2019-11-08,196.77
102317161,2019-11-04,22.83
100745883,2019-11-01,0.10
69804303,2019-11-05,1.35
178583304,2019-11-07,277.91
81515942,2019-11-03,38.12
2208179,2019-11-05,0.00
99736012,2019-11-01,121.59
155914793,2019-11-07,27.79
169814833,2019-11-06,3.10
185714547,2019-11-02,0.00
159151971,2019-11-08,0.06
134172036,2019-11-05,10.26
20962908,2019-11-04,804.20
182839998,2019-11-08,821.28
146856390,2019-11-08,127.24
174668990,2019-11-02,500.32
179179604,2019-11-04,62.56
66667983,2019-11-07,3.64
169991997,2019-11-01,0.64
119596921,2019-11-04,0.59
150958451,2019-11-03,0.00
127271587,2019-11-01,0.32
28285305,2019-11-03,84.70
179258705,2019-11-05,0.00
182454058,2019-11-05,143.82
127991137,2019-11-08,20.23
150369817,2019-11-06,0.46
141553895,2019-11-07,209.94
96367529,2019-11-04,1.44
123027375,2019-11-06,66.52
139143935,2019-11-03,103.67
49601035,2019-11-01,198.69
35028265,2019-11-03,0.31
183403161,2019-11-04,10.49
164458340,2019-11-05,0.17
184013676,2019-11-02,0.33
151317063,2019-11-07,0.20
154187086,2019-11-08,31.39
123123644,2019-11-01,0.00
149439192,2019-11-07,0.32
183009353,2019-11-08,1175.35
179875233,2019-11-05,0.10
179070691,2019-11-05,5.14
53921841,2019-11-08,0.01
178384991,2019-11-04,6.74
171151973,2019-11-07,84.93
153015202,2019-11-07,0.10
175334767,2019-11-01,0.07
167862896,2019-11-01,0.00
98609726,2019-11-07,144.16
38901999,2019-11-05,15.08
152403526,2019-11-05,0.04
116225094,2019-11-05,0.17
187514236,2019-11-08,0.17
59601382,2019-11-08,3.84
136236535,2019-11-01,0.02
147072769,2019-11-01,0.16
18099228,2019-11-04,10.98
126129355,2019-11-04,0.56
160343820,2019-11-05,92.64
32418505,2019-11-08,1.96
125461456,2019-11-08,234.86
147243062,2019-11-05,101.07
128216734,2019-11-02,0.11
5793430,2019-11-08,154.72
178057640,2019-11-07,0.00
186892078,2019-11-08,538.48
138515131,2019-11-01,0.08
8690430,2019-11-07,0.96
178633529,2019-11-04,0.01
155290290,2019-11-02,0.01
176854373,2019-11-01,68.61
187132031,2019-11-07,0.78
154012124,2019-11-02,1.14
136964201,2019-11-08,129.43
62310227,2019-11-02,38.83
185834756,2019-11-01,0.32
179352957,2019-11-01,2.28
177825805,2019-11-08,0.40
63156451,2019-11-07,0.28
169175648,2019-11-02,15.11
29562880,2019-11-06,0.00
133755041,2019-11-01,0.00
164371573,2019-11-03,106.68
108206311,2019-11-01,12.90
171996586,2019-11-04,0.10
93779263,2019-11-04,1.31
113258659,2019-11-04,0.00
177132090,2019-11-01,791.29
135235087,2019-11-03,0.20
46431679,2019-11-05,162.59
175679757,2019-11-01,166.69
175224731,2019-11-04,4.38
122823964,2019-11-02,0.20
174303995,2019-11-01,0.00
164887346,2019-11-04,54.56
172603349,2019-11-01,285.74
163680491,2019-11-02,30.14
124033084,2019-11-02,21.42
167774741,2019-11-03,0.00
31092581,2019-11-07,22.47
71559723,2019-11-07,88.38
185421250,2019-11-04,888.99
146288291,2019-11-01,43.87
38984545,2019-11-03,0.64
175754473,2019-11-05,0.00
188095530,2019-11-03,0.32
10205020,2019-11-02,0.00
113128761,2019-11-01,522.47
112090813,2019-11-06,134.89
145474163,2019-11-08,67.04
176802293,2019-11-02,173.20
121634584,2019-11-03,508.84
164266595,2019-11-01,0.06
104533378,2019-11-02,2027.98
95565353,2019-11-01,0.35
6138540,2019-11-05,0.98
177944628,2019-11-06,17.95
147426895,2019-11-01,85.77
78637641,2019-11-04,0.00
141526468,2019-11-08,0.00
153571679,2019-11-04,118.33
177115860,2019-11-04,0.01
27694061,2019-11-03,0.93
91547815,2019-11-01,0.00
186812468,2019-11-07,14.02
162089696,2019-11-07,79.70
114404664,2019-11-03,216.50
177137268,2019-11-06,92.41
100747900,2019-11-05,5.10
176494598,2019-11-01,0.00
151708181,2019-11-03,179.27
160985594,2019-11-03,119.48
171969241,2019-11-02,301.65
69263835,2019-11-02,0.32
143126664,2019-11-08,0.96
187084822,2019-11-04,0.00
108235473,2019-11-02,7.24
178468599,2019-11-05,0.32
91581461,2019-11-01,0.10
168087656,2019-11-03,174.10
19810232,2019-11-08,0.06
16214482,2019-11-04,2.85
